source,target,we
423,881,1
389,882,1
1019,882,1
1068,883,1
357,884,1
443,884,1
457,884,2
478,884,1
682,884,1
879,884,1
1255,884,1
1401,884,1
1431,884,1
1438,884,1
1681,884,1
1684,884,1
1688,884,1
1829,884,1
180,885,1
353,885,1
463,885,1
693,885,1
706,885,1
1816,885,1
42,886,1
59,886,1
534,886,1
821,886,1
34,887,1
1819,887,1
1392,0,1
302,1,1
519,2,1
1162,2,1
1165,2,1
1172,2,1
632,3,1
1103,3,1
565,4,1
600,5,1
23,6,1
394,7,1
920,7,1
128,8,1
652,8,1
896,8,1
994,8,1
1060,8,1
1070,8,1
1666,8,1
1086,9,1
1489,10,1
1367,11,1
1370,11,1
1375,11,1
630,12,1
1581,12,1
619,13,1
1339,13,1
1343,13,1
640,14,1
923,14,1
926,14,1
1536,15,1
1537,15,1
971,16,1
129,17,1
762,17,1
778,17,1
1525,17,1
1537,17,1
1606,17,1
1628,17,1
823,18,1
1526,18,1
1544,18,1
1658,18,1
197,19,1
1604,19,1
548,20,1
639,20,1
858,21,1
869,21,1
1308,21,1
1571,22,1
1386,23,1
728,24,1
1734,24,1
1753,24,1
182,25,1
252,25,1
269,25,1
414,25,1
163,26,1
164,26,1
175,27,1
176,27,1
244,28,1
245,28,1
1184,29,1
1185,29,1
156,30,1
642,31,1
645,31,1
1034,32,1
1351,32,1
77,33,1
1450,33,1
294,34,1
879,34,1
1158,34,1
1327,34,1
1832,34,1
1136,35,1
1144,35,1
1349,35,1
1092,36,1
327,37,1
303,38,1
1723,38,1
1724,38,1
530,39,1
1739,39,1
1788,40,1
193,41,1
602,42,1
605,42,1
1613,43,1
1614,43,1
376,44,1
377,44,1
716,44,1
717,44,1
718,44,1
373,45,1
398,45,1
1660,45,1
1877,45,1
558,46,1
1108,47,1
1729,48,1
1731,48,1
664,49,1
451,50,1
1097,50,1
862,51,1
344,52,1
99,53,1
305,54,1
318,54,1
1722,54,1
1735,54,1
1737,54,1
706,55,1
383,56,1
87,57,1
89,57,1
633,58,1
758,59,1
1132,59,1
1835,59,1
1154,60,1
746,61,1
160,62,1
668,63,1
698,63,1
653,64,1
905,64,1
1619,65,1
241,66,1
242,66,1
978,67,1
1294,67,1
1163,68,1
1164,68,1
1165,68,1
445,69,1
909,70,1
326,71,1
328,71,1
456,71,1
777,72,1
1428,72,1
240,73,1
126,74,1
1665,75,1
14,76,1
701,77,1
384,78,1
956,78,1
1698,79,1
1275,80,1
208,81,1
228,81,1
817,81,1
1530,81,1
1542,81,1
569,82,1
859,83,1
998,83,1
1503,84,1
262,85,1
360,85,1
450,85,1
756,85,1
962,85,1
1712,85,1
1024,86,1
947,87,1
1017,87,1
1829,88,1
974,89,1
976,89,1
1291,89,1
1314,89,1
1780,90,1
1142,91,1
1754,92,1
1191,93,1
1816,93,1
332,94,1
1413,94,1
1429,94,1
1436,94,1
1805,94,1
1632,95,1
496,96,1
1271,97,1
1273,97,1
1409,98,1
1410,98,1
1426,98,1
29,99,1
386,99,1
1799,99,1
1863,100,1
7,101,1
1867,101,1
381,102,1
1773,102,1
891,103,1
988,103,1
307,104,1
59,105,1
103,105,1
136,106,1
625,107,1
951,107,1
955,108,1
310,109,1
745,109,1
1478,109,1
1014,110,1
48,111,1
53,111,1
60,111,1
545,111,1
1733,111,1
576,112,1
122,113,1
123,113,1
125,113,1
76,114,1
541,114,1
441,115,1
446,115,1
463,115,1
1565,115,1
1567,115,1
1787,115,1
1793,115,1
401,116,1
402,116,1
1653,117,1
919,118,1
1635,118,1
1534,119,1
1535,119,1
72,120,1
404,120,1
422,121,1
503,121,1
1825,121,1
82,122,1
84,122,1
100,122,1
281,122,1
283,122,1
318,122,1
999,122,1
1192,122,1
1200,122,1
1241,122,1
1260,122,1
1272,122,1
1276,122,2
1282,122,1
1283,122,1
1284,122,1
1730,122,1
1322,123,1
1337,123,1
903,124,1
108,125,1
202,125,1
225,125,1
417,125,1
438,125,1
1193,125,1
1446,125,1
1453,125,1
1514,125,1
1844,125,1
1865,125,1
1868,125,1
138,126,1
369,127,1
680,128,1
693,128,1
647,129,1
28,130,1
1702,130,1
560,131,1
1495,131,1
547,132,1
898,133,1
260,134,1
884,134,1
1576,134,1
926,135,1
927,135,1
1099,136,1
1520,137,1
340,138,1
705,139,1
832,140,1
1155,140,1
1341,140,1
62,141,1
169,141,1
435,141,1
1261,141,1
1267,142,1
1277,142,1
282,143,1
283,143,1
319,143,1
1012,144,1
1644,145,1
1332,146,1
110,147,1
298,148,1
1313,148,1
1117,149,1
1109,150,1
1330,151,1
1324,152,1
144,153,1
554,153,1
1474,153,1
127,154,1
483,154,1
672,155,1
1223,155,1
1229,155,1
1236,155,1
854,156,1
778,157,1
783,157,1
793,157,1
1814,158,1
921,159,1
924,159,1
959,160,1
1316,160,1
1676,161,1
349,162,1
1084,162,1
1081,163,1
140,164,1
172,165,1
1005,165,1
1025,165,1
152,166,1
188,166,1
1161,166,1
1163,166,1
1170,166,1
1172,166,1
1352,166,1
1471,166,1
1546,166,1
1548,166,1
1586,166,1
1861,166,1
1872,166,1
1874,166,1
1875,166,1
432,167,1
1292,167,1
143,168,1
1638,168,1
748,169,1
1171,170,1
676,171,1
1854,172,1
1855,172,1
1358,173,1
1359,173,1
1356,174,1
606,175,1
620,175,1
1642,175,1
1643,175,1
1309,176,1
918,177,1
940,177,1
284,178,1
1742,178,1
268,179,1
1744,179,1
308,180,1
992,181,1
161,182,1
163,182,1
167,182,1
170,182,1
173,182,1
175,182,1
183,182,1
189,182,1
241,182,1
243,182,1
245,182,1
256,182,1
269,182,1
280,182,1
494,182,1
564,182,1
567,182,1
568,182,1
881,182,1
883,182,1
887,182,1
894,182,1
907,182,1
993,182,1
1000,182,1
1129,182,1
1527,182,1
1554,182,1
1623,182,1
1847,182,1
1850,182,1
1853,182,1
1857,182,1
1872,182,1
171,183,1
273,183,1
1137,183,1
1345,183,1
370,184,1
736,184,1
115,185,1
288,186,1
509,187,1
199,188,1
312,189,1
534,190,1
557,190,1
873,190,1
875,190,1
1607,190,1
1608,190,1
763,191,1
1367,191,1
1369,191,1
1381,191,1
1691,191,1
321,192,1
684,192,1
690,192,1
1692,192,1
687,193,1
717,193,1
405,194,1
1029,195,1
1168,196,1
1279,196,1
1325,197,1
1662,198,1
1792,198,1
399,199,1
455,200,1
1778,200,1
830,201,1
1268,201,1
732,202,1
733,202,1
735,202,1
1149,202,1
1116,203,1
1196,204,1
157,205,1
499,205,1
882,205,1
889,205,1
942,205,1
1259,205,1
1831,205,1
1153,206,1
272,207,1
1771,208,1
249,209,1
38,210,1
1125,211,1
1457,211,1
1160,212,1
339,213,1
901,213,1
915,213,1
1459,213,1
1871,214,1
12,215,1
1447,216,1
613,217,1
616,218,1
120,219,1
296,220,1
1462,220,1
546,221,1
549,221,1
601,222,1
605,222,1
264,223,1
1645,224,1
649,225,1
1670,226,1
617,227,1
1261,228,1
1264,228,1
484,229,1
487,229,1
485,230,1
486,230,1
863,230,1
867,230,1
47,231,1
359,231,1
1147,232,1
1026,233,1
1310,234,1
721,235,1
726,235,1
730,235,1
733,235,1
1708,235,1
402,236,1
403,236,1
408,236,1
442,236,1
463,236,1
1565,236,1
1570,236,1
1787,236,1
1800,236,1
447,237,1
897,237,1
1202,238,1
1203,238,1
1210,238,1
154,239,1
1134,240,1
36,241,1
826,242,1
1627,243,1
1287,244,1
236,245,1
579,246,1
1050,247,1
1058,247,1
1061,247,1
1672,247,1
1043,248,1
1051,248,1
1066,248,1
186,249,1
986,249,1
1518,249,1
912,250,1
225,251,1
229,251,1
1811,252,1
1812,252,1
22,253,1
397,254,1
696,254,1
580,255,1
1695,255,1
1813,255,1
747,256,1
251,257,1
285,257,1
551,257,1
559,257,1
759,257,1
812,257,1
855,257,1
1170,257,1
1173,257,1
1196,257,1
991,258,1
1456,258,1
987,259,1
1717,260,1
395,261,1
1826,261,1
1574,262,1
1870,263,1
1211,264,1
1213,264,1
1216,264,1
1593,265,1
536,266,1
546,266,1
430,267,1
437,268,1
660,268,1
1042,268,1
1065,268,1
1067,268,1
1438,268,1
1762,269,1
338,270,1
935,271,1
1427,271,1
1430,271,1
1440,271,1
1080,272,1
1442,272,1
1846,272,1
1854,272,1
1079,273,1
1444,273,1
1445,273,1
1159,274,1
1682,275,1
1688,275,1
667,276,1
1304,277,1
1713,278,1
895,279,1
1767,280,1
738,281,1
552,282,1
454,283,1
1568,283,1
742,284,1
845,285,1
627,286,1
1104,286,1
27,287,1
1852,288,1
1853,288,1
1124,289,1
81,290,1
436,290,1
1016,290,1
117,291,1
615,291,1
950,291,1
532,292,1
675,292,1
1566,292,1
930,293,1
902,294,1
440,295,1
1697,295,1
1198,296,1
1245,296,1
1678,297,1
389,298,1
133,299,1
1152,299,1
26,300,1
1790,300,1
8,301,1
1,302,1
1655,303,1
90,304,1
1049,304,1
1059,304,1
1072,304,1
1205,304,1
1208,304,1
1233,304,1
1735,304,1
1747,304,1
702,305,1
1587,305,1
352,306,1
945,306,1
1431,306,1
1432,306,1
471,307,1
1226,308,1
1235,308,1
1436,308,1
174,309,1
382,309,1
581,309,1
589,309,1
772,309,1
795,309,1
943,309,1
985,309,1
1045,309,1
1048,309,1
1077,309,1
1312,309,1
1361,309,1
1387,309,1
1482,309,1
1486,309,1
1510,309,1
1516,309,1
1630,309,1
1842,309,1
1843,309,1
1845,309,1
400,310,1
408,310,1
418,310,1
497,310,1
899,310,1
82,311,1
83,311,1
809,311,1
848,311,1
857,311,1
961,311,1
965,311,1
1175,311,1
1192,311,1
1254,311,1
1260,311,1
1281,311,1
1282,311,1
1290,311,1
1167,312,1
1113,313,1
1479,313,1
1760,313,1
121,314,1
123,314,1
465,315,1
685,315,1
688,315,1
711,316,1
941,317,1
1455,318,1
1306,319,1
635,320,1
1719,321,1
1741,321,1
1206,322,1
1208,322,1
1219,322,1
246,323,1
256,323,1
1318,324,1
1738,324,1
1037,325,1
1451,326,1
860,327,1
982,327,1
1403,328,1
1420,328,1
1426,328,1
362,329,1
24,330,1
953,330,1
1076,331,1
1046,332,1
1047,332,1
1060,332,1
609,333,1
784,333,1
790,333,1
835,333,1
1396,333,1
1400,333,1
1779,333,1
972,334,1
1763,335,1
1766,335,1
151,336,1
356,336,1
658,336,1
1802,336,1
423,337,1
661,337,1
0,338,1
371,339,1
517,339,1
715,340,1
1585,340,1
709,341,1
984,342,1
1838,342,1
703,343,1
1407,344,1
1416,344,1
1421,344,1
1096,345,1
335,346,1
380,347,1
292,348,1
253,349,1
608,350,1
751,350,1
932,350,1
1004,350,1
543,351,1
1320,351,1
900,352,1
1579,353,1
1857,354,1
1859,354,1
73,355,1
577,355,1
671,355,1
1794,355,1
276,356,1
744,356,1
574,357,1
1543,358,1
1654,358,1
908,359,1
1681,359,1
878,360,1
1288,360,1
304,361,1
752,361,1
1247,361,1
1252,361,1
1266,361,1
1272,361,1
1360,361,1
1484,362,1
1025,363,1
1035,363,1
185,364,1
406,365,1
1463,365,1
518,366,1
958,366,1
179,367,1
1612,368,1
1613,368,1
1145,369,1
1128,370,1
1269,371,1
1389,371,1
93,372,1
293,372,1
1369,373,1
1372,373,1
1379,373,1
1402,373,1
1412,373,1
1419,373,1
540,374,1
754,374,1
636,375,1
1023,375,1
626,376,1
1338,377,1
1339,377,1
772,378,1
790,378,1
796,378,1
1400,378,1
224,379,1
412,380,1
1561,381,1
1226,382,1
1228,382,1
1234,382,1
1726,382,1
220,383,1
1849,383,1
1866,383,1
195,384,1
1050,385,1
1055,385,1
1056,385,1
914,386,1
1791,386,1
787,387,1
788,387,1
789,387,1
1394,387,1
1395,387,1
1398,387,1
215,388,1
221,388,1
512,388,1
695,388,1
1006,388,1
1013,388,1
1453,388,1
1465,388,1
226,389,1
504,389,1
1704,390,1
113,391,1
1321,392,1
1337,392,1
111,393,1
1177,393,1
189,394,1
190,394,1
45,395,1
54,395,1
55,395,1
239,395,1
1214,395,1
1217,395,1
1230,395,1
1469,395,1
1610,395,1
210,396,1
223,396,1
712,397,1
893,397,1
764,398,1
777,398,1
799,398,1
511,399,1
637,400,1
659,400,1
1588,400,1
1716,400,1
510,401,1
57,402,1
58,402,1
91,402,1
94,402,1
204,402,1
228,402,1
234,402,1
539,402,1
1508,402,1
1605,402,1
1809,403,1
207,404,1
209,404,1
555,404,1
557,404,1
596,404,1
723,404,1
725,404,1
726,404,1
737,404,1
740,404,1
816,404,1
819,404,1
861,404,1
873,404,1
1203,404,1
1215,404,1
1232,404,1
1523,404,1
1524,404,1
1533,404,1
1540,404,1
1544,404,1
1601,404,1
1602,404,1
1607,404,1
1631,404,1
427,405,1
1119,405,1
1636,405,1
589,406,1
592,406,1
1841,406,1
1842,406,1
107,407,1
906,407,1
1013,407,1
1018,407,1
1078,407,1
1223,407,1
1227,407,1
1238,407,1
710,408,1
376,409,1
378,409,1
716,409,1
719,409,1
516,410,1
355,411,1
628,411,1
1107,411,1
1207,411,1
1227,411,1
1231,411,1
1403,411,1
1421,411,1
1435,411,1
1664,411,1
194,412,1
214,412,1
425,412,1
525,412,1
533,412,1
538,412,1
704,412,1
1045,412,1
1065,412,1
1075,412,1
1422,412,1
1438,412,1
1674,412,1
71,413,1
1680,414,1
222,415,1
528,415,1
142,416,1
1505,416,1
949,417,1
1274,418,1
963,419,1
765,420,1
1041,420,1
1058,420,1
1071,420,1
1401,420,1
1404,420,1
1410,420,1
1431,420,1
1775,420,1
1204,421,1
1209,421,1
1220,421,1
607,422,1
1696,422,1
1483,423,1
68,424,1
33,425,1
1138,426,1
514,427,1
1427,428,1
1433,428,1
1437,428,1
237,429,1
1101,429,1
1499,429,1
1516,429,1
1795,429,1
583,430,1
1705,430,1
1019,431,1
267,432,1
280,432,1
470,432,1
498,432,1
980,432,1
993,432,1
1043,432,1
1048,432,1
1073,432,1
1818,432,1
1727,433,1
1088,434,1
209,435,1
211,435,1
426,435,1
723,435,1
724,435,1
815,435,1
819,435,1
1311,435,1
1346,435,1
1522,435,1
1523,435,1
1541,435,1
1550,435,1
1602,435,1
1603,435,1
1620,435,1
309,436,1
409,436,1
410,436,1
473,436,1
836,436,1
17,437,1
1827,437,1
407,438,1
1591,438,1
997,439,1
1082,439,1
1085,439,1
1460,439,1
1555,439,1
1626,439,1
1877,439,1
916,440,1
645,441,1
648,441,1
1348,441,1
274,442,1
337,442,1
350,442,1
1686,442,1
708,443,1
1371,444,1
1372,444,1
1380,444,1
965,445,1
966,445,1
1003,446,1
1106,446,1
974,447,1
975,447,1
1314,447,1
1317,447,1
325,448,1
337,448,1
1326,448,1
1355,448,1
1758,448,1
342,449,1
1646,450,1
1785,450,1
1515,451,1
1611,451,1
977,452,1
1625,452,1
457,453,1
343,454,1
348,454,1
1801,454,1
1804,454,1
1812,454,1
1815,454,1
198,455,1
1597,455,1
563,456,1
1562,457,1
32,458,1
255,459,1
263,459,1
604,459,1
1206,460,1
1218,460,1
1049,461,1
1052,461,1
1063,461,1
1391,461,1
769,462,1
771,462,1
781,462,1
150,463,1
1878,464,1
584,465,1
1424,466,1
1425,466,1
1190,467,1
1027,468,1
1583,468,1
250,469,1
1319,469,1
1806,470,1
1357,471,1
1358,471,1
66,472,1
1684,473,1
1224,474,1
1225,474,1
1229,474,1
730,475,1
731,475,1
159,476,1
490,476,1
562,476,1
585,476,1
740,476,1
1030,476,1
1122,476,1
1521,476,1
1528,476,1
1533,476,1
1542,476,1
1548,476,1
1556,476,1
1558,476,1
1862,476,1
1876,476,1
595,477,1
755,477,1
851,477,1
1139,477,1
462,478,1
474,479,1
409,480,1
411,480,1
473,480,1
475,480,1
666,481,1
1334,482,1
1301,483,1
1041,484,1
1054,484,1
1064,484,1
989,485,1
1745,485,1
314,486,1
1715,486,1
1093,487,1
1466,488,1
1648,488,1
1126,489,1
44,490,1
45,490,1
187,491,1
205,491,1
221,491,1
227,491,1
585,491,1
591,491,1
1477,491,1
1553,491,1
1558,491,1
1569,491,1
1592,491,1
1624,491,1
1714,491,1
1823,491,1
4,492,1
1461,492,1
1449,493,1
78,494,1
104,494,1
531,494,1
542,494,1
523,495,1
524,495,1
78,496,1
522,496,1
524,496,1
542,496,1
105,497,1
787,497,1
791,497,1
1201,497,1
1204,497,1
1207,497,1
1215,497,1
1217,497,1
1398,497,1
1464,497,1
477,498,1
1388,498,1
41,499,1
842,499,1
1331,500,1
1355,500,1
1329,501,1
374,502,1
910,502,1
13,503,1
1866,504,1
1869,504,1
216,505,1
597,505,1
969,505,1
587,506,1
1487,506,1
1506,507,1
1501,508,1
96,509,1
1361,510,1
1364,510,1
1374,510,1
1679,511,1
1115,512,1
805,513,1
818,513,1
1467,513,1
132,514,1
1511,515,1
1700,516,1
922,517,1
924,517,1
322,518,1
334,519,1
467,520,1
590,520,1
674,520,1
1864,521,1
1022,522,1
1490,522,1
1596,522,1
1856,522,1
839,523,1
1706,524,1
761,525,1
779,525,1
791,525,1
1399,525,1
1008,526,1
1009,526,1
1146,527,1
1452,527,1
1880,528,1
1028,529,1
1042,530,1
1044,530,1
1055,530,1
97,531,1
315,531,1
934,531,1
1038,532,1
2,533,1
682,534,1
101,535,1
611,536,1
392,537,1
622,537,1
669,537,1
685,537,1
686,537,1
1052,537,1
1074,537,1
1094,537,1
1649,537,1
729,538,1
1181,539,1
578,540,1
1039,541,1
85,542,1
697,542,1
468,543,1
1195,543,1
948,544,1
1769,544,1
345,545,1
681,546,1
690,546,1
1302,547,1
500,548,1
852,548,1
1572,549,1
1188,550,1
1033,551,1
1111,551,1
1365,552,1
1366,552,1
1368,552,1
999,553,1
1252,553,1
1253,553,1
1258,553,1
1284,553,1
1285,553,1
30,554,1
901,555,1
904,555,1
217,556,1
1251,556,1
1323,557,1
1328,558,1
957,559,1
232,560,1
1335,561,1
774,562,1
797,562,1
939,563,1
739,564,1
670,565,1
1637,566,1
1547,567,1
1555,567,1
1531,568,1
1265,569,1
1534,570,1
1539,570,1
662,571,1
10,572,1
1428,573,1
1430,573,1
1434,573,1
779,574,1
786,574,1
31,575,1
226,576,1
227,576,1
231,576,1
290,577,1
351,578,1
1303,578,1
1307,578,1
1789,578,1
1798,578,1
396,579,1
476,580,1
760,580,1
1711,580,1
1492,581,1
52,582,1
54,582,1
1618,582,1
925,583,1
1036,584,1
928,585,1
1563,585,1
466,586,1
807,586,1
1032,586,1
449,587,1
1590,587,1
258,588,1
324,589,1
343,589,1
1693,589,1
1803,589,1
1804,589,1
212,590,1
223,590,1
1496,590,1
1507,590,1
353,591,1
550,591,1
614,591,1
1699,591,1
1808,591,1
1815,591,1
766,592,1
776,592,1
1176,592,1
1286,592,1
1540,592,1
1557,592,1
1690,592,1
1797,592,1
233,593,1
124,594,1
1783,595,1
1575,596,1
1761,596,1
970,597,1
1753,598,1
1755,598,1
1757,598,1
266,599,1
837,599,1
1140,599,1
158,600,1
297,601,1
603,601,1
644,601,1
201,602,1
219,602,1
234,602,1
1151,602,1
1481,602,1
1496,602,1
1609,602,1
1021,603,1
776,604,1
794,604,1
1703,604,1
153,605,1
196,605,1
145,606,1
200,606,1
439,606,1
1659,606,1
306,607,1
366,607,1
398,607,1
529,607,1
1185,607,1
1197,607,1
1667,607,1
1404,608,1
1405,608,1
1414,608,1
137,609,1
1725,610,1
40,611,1
368,611,1
365,612,1
1040,613,1
1408,613,1
1417,613,1
1424,613,1
69,614,1
995,614,1
827,615,1
968,615,1
277,616,1
1107,616,1
1517,616,1
1541,616,1
1551,616,1
1622,616,1
1633,616,1
109,617,1
364,617,1
770,617,1
783,617,1
309,618,1
316,618,1
431,618,1
917,619,1
1051,620,1
1062,620,1
1068,620,1
844,621,1
846,621,1
802,622,1
803,622,1
833,623,1
806,624,1
808,624,1
1458,624,1
810,625,1
1183,626,1
1634,627,1
762,628,1
766,628,1
800,628,1
1772,628,1
1671,629,1
25,630,1
834,630,1
65,631,1
773,632,1
774,632,1
780,632,1
1873,633,1
1475,634,1
864,635,1
847,636,1
21,637,1
1494,637,1
631,638,1
323,639,1
1089,639,1
1764,639,1
944,640,1
1594,640,1
544,641,1
1143,641,1
1157,642,1
70,643,1
1002,644,1
1007,644,1
1008,644,1
954,645,1
1365,645,1
1378,645,1
1710,645,1
1205,646,1
1212,646,1
1213,646,1
86,647,1
91,647,1
385,647,1
379,648,1
39,649,1
673,649,1
1110,650,1
37,651,1
960,651,1
1150,651,1
1677,652,1
722,653,1
1406,654,1
1408,654,1
1411,654,1
459,655,1
6,656,1
1098,656,1
20,657,1
505,657,1
829,658,1
996,659,1
931,660,1
443,661,1
446,661,1
1199,661,1
162,662,1
167,662,1
326,662,1
331,662,1
757,662,1
907,662,1
1819,662,1
1838,662,1
329,663,1
887,664,1
888,664,1
883,665,1
885,665,1
67,666,1
700,666,1
513,667,1
375,668,1
1296,669,1
1310,669,1
1385,670,1
301,671,1
1333,672,1
495,673,1
1718,673,1
1342,674,1
1736,674,1
623,675,1
1652,675,1
598,676,1
1559,677,1
1701,678,1
507,679,1
892,679,1
853,680,1
811,681,1
825,681,1
1347,682,1
287,683,1
319,683,1
678,683,1
1246,683,1
1253,683,1
1266,683,1
1336,683,1
1740,683,1
1755,683,1
289,684,1
261,685,1
100,686,1
118,686,1
561,686,1
567,686,1
573,686,1
1156,686,1
1850,686,1
1860,686,1
1874,686,1
571,687,1
575,687,1
1512,688,1
831,689,1
1728,689,1
937,690,1
1015,690,1
1187,691,1
1673,692,1
1807,692,1
49,693,1
50,693,1
63,693,1
489,693,1
1661,693,1
46,694,1
58,694,1
317,694,1
3,695,1
102,696,1
1118,696,1
1405,696,1
1406,696,1
1418,696,1
478,697,1
650,698,1
131,699,1
656,699,1
265,700,1
1675,700,1
88,701,1
89,701,1
92,702,1
1114,702,1
480,703,1
263,704,1
271,704,1
1105,704,1
1057,705,1
1059,705,1
1068,705,1
460,706,1
421,707,1
727,707,1
732,707,1
1257,707,1
259,708,1
291,708,1
1721,709,1
1723,709,1
1731,709,1
1299,710,1
1307,710,1
1789,710,1
1796,710,1
453,711,1
818,712,1
821,712,1
1577,712,1
1865,712,1
1879,712,1
508,713,1
593,714,1
1353,714,1
1848,714,1
9,715,1
663,715,1
641,716,1
646,716,1
1210,716,1
1211,716,1
1222,716,1
572,717,1
1169,717,1
1178,717,1
1468,717,1
843,718,1
846,718,1
1709,719,1
568,720,1
570,720,1
643,721,1
646,721,1
967,722,1
254,723,1
1422,724,1
1423,724,1
95,725,1
1209,726,1
1214,726,1
1221,726,1
1599,726,1
1629,727,1
1821,727,1
720,728,1
938,729,1
886,730,1
771,731,1
780,731,1
798,731,1
1091,731,1
689,732,1
691,732,1
1441,733,1
1445,733,1
300,734,1
1225,734,1
1228,734,1
1237,734,1
1552,734,1
677,735,1
279,736,1
295,736,1
230,737,1
191,738,1
1595,739,1
1770,739,1
1497,740,1
651,741,1
165,742,1
170,742,1
270,742,1
180,743,1
654,743,1
1262,744,1
1833,744,1
347,745,1
461,745,1
479,745,1
612,745,1
872,745,1
1174,745,1
1295,745,1
1393,745,1
1685,745,1
1687,745,1
1836,745,1
363,746,1
1087,747,1
1100,748,1
1263,748,1
116,749,1
1112,749,1
75,750,1
527,750,1
533,750,1
1621,751,1
1628,751,1
1631,751,1
1509,752,1
469,753,1
973,754,1
1194,755,1
1243,756,1
1244,756,1
1407,757,1
1412,757,1
1415,757,1
1010,758,1
1082,759,1
1083,759,1
429,760,1
1564,761,1
1774,761,1
452,762,1
801,763,1
803,763,1
808,763,1
520,764,1
1858,764,1
763,765,1
775,765,1
792,765,1
1840,765,1
413,766,1
420,766,1
753,766,1
840,766,1
849,766,1
1510,766,1
1519,766,1
1663,766,1
1750,766,1
1776,766,1
1782,766,1
1250,767,1
1584,767,1
679,768,1
488,769,1
1178,770,1
1186,770,1
1090,771,1
629,772,1
1031,772,1
1179,773,1
624,774,1
1668,774,1
192,775,1
865,775,1
1746,775,1
1390,776,1
1751,776,1
1743,777,1
665,778,1
610,779,1
1127,780,1
74,781,1
1135,781,1
714,782,1
804,783,1
1305,784,1
1429,784,1
1433,784,1
1834,784,1
1669,785,1
594,786,1
586,787,1
491,788,1
841,788,1
1573,789,1
361,790,1
1582,791,1
1683,792,1
106,793,1
286,793,1
657,793,1
1714,793,1
134,794,1
372,794,1
699,794,1
704,794,1
889,794,1
890,794,1
367,795,1
618,795,1
1569,795,1
1578,795,1
1657,796,1
599,797,1
177,798,1
514,798,1
553,798,1
707,798,1
828,798,1
1102,798,1
1280,798,1
1498,798,1
1549,798,1
1748,798,1
1810,798,1
1373,799,1
1374,799,1
1382,799,1
1491,799,1
1647,799,1
1580,800,1
15,801,1
278,801,1
391,801,1
433,801,1
1615,801,1
775,802,1
781,802,1
782,802,1
114,803,1
858,804,1
871,804,1
1166,804,1
1297,804,1
1308,804,1
1350,804,1
1473,804,1
257,805,1
877,805,1
981,805,1
1248,805,1
1270,805,1
1293,805,1
141,806,1
946,807,1
929,808,1
1529,809,1
1550,809,1
1556,809,1
1876,809,1
135,810,1
493,810,1
330,811,1
506,811,1
566,811,1
571,811,1
573,811,1
1532,811,1
1720,812,1
1777,812,1
16,813,1
556,813,1
1786,813,1
813,814,1
1828,814,1
1047,815,1
1053,815,1
1054,815,1
112,816,1
61,817,1
870,817,1
743,818,1
983,818,1
1656,818,1
34,819,1
1822,819,1
5,820,1
434,821,1
856,821,1
79,822,1
146,822,1
1189,822,1
1482,822,1
1485,822,1
346,823,1
1513,823,1
149,824,1
838,824,1
387,825,1
1768,825,1
333,826,1
820,826,1
1007,827,1
1011,827,1
1249,828,1
784,829,1
785,829,1
789,829,1
1395,829,1
1396,829,1
1397,829,1
11,830,1
148,831,1
313,832,1
634,833,1
1837,833,1
1300,834,1
933,835,1
1001,835,1
1600,835,1
691,836,1
692,836,1
357,837,1
388,837,1
448,837,1
874,837,1
1120,837,1
166,838,1
173,838,1
19,839,1
125,839,1
130,839,1
203,839,1
219,839,1
515,839,1
713,839,1
1148,839,1
1267,839,1
1270,839,1
1273,839,1
1278,839,1
1500,839,1
1560,839,1
1639,839,1
1781,839,1
1875,839,1
18,840,1
168,840,1
248,840,1
850,840,1
857,840,1
911,840,1
1133,840,1
1289,840,1
1290,840,1
1344,840,1
1362,840,1
1371,840,1
1384,840,1
1472,840,1
1545,840,1
1554,840,1
472,841,1
1845,841,1
1851,841,1
1121,842,1
1488,842,1
1651,842,1
147,843,1
750,843,1
964,843,1
1141,844,1
155,845,1
238,845,1
275,845,1
894,845,1
990,845,1
1182,845,1
1528,845,1
1538,845,1
1616,845,1
1756,845,1
764,846,1
767,846,1
768,846,1
582,847,1
1502,848,1
1839,848,1
1443,849,1
1765,850,1
1766,850,1
952,851,1
1493,851,1
178,852,1
235,852,1
247,853,1
1454,853,1
1362,854,1
1363,854,1
1376,854,1
501,855,1
1640,855,1
42,856,1
320,856,1
419,856,1
526,856,1
559,856,1
814,856,1
825,856,1
876,856,1
1298,856,1
1480,856,1
50,857,1
64,857,1
521,857,1
538,857,1
1130,858,1
426,859,1
428,859,1
1311,859,1
1315,859,1
1340,859,1
620,860,1
621,860,1
1641,860,1
1643,860,1
1180,861,1
139,862,1
218,862,1
311,862,1
415,862,1
420,862,1
502,862,1
537,862,1
1095,862,1
1476,862,1
1504,862,1
1560,862,1
1776,862,1
1784,862,1
299,863,1
866,863,1
1759,863,1
183,864,1
184,864,1
48,865,1
49,865,1
51,865,1
824,865,1
828,865,1
119,866,1
336,866,1
515,866,1
655,866,1
936,866,1
1650,866,1
638,867,1
1448,867,1
1123,868,1
1136,868,1
1732,868,1
56,869,1
1363,870,1
1373,870,1
1377,870,1
393,871,1
979,872,1
1598,872,1
481,873,1
486,873,1
487,873,1
863,873,1
868,873,1
482,874,1
1239,874,1
80,875,1
341,875,1
741,875,1
765,875,1
795,875,1
913,875,1
